CFIHOS unique code,coding source code,CFIHOS code equivalent value,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-60002524,POSC CAESAR,RDS434654,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2778,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002525,POSC CAESAR,RDS435419,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2779,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002526,POSC CAESAR,RDS444689,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2780,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002527,POSC CAESAR,RDS444644,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2781,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002530,POSC CAESAR,RDS433304,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2782,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002531,POSC CAESAR,RDS813014,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2783,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002532,POSC CAESAR,RDS815084,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2784,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002533,ISO 15926 part4,8847,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2785,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002533,POSC CAESAR,RDS407884761,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2786,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002534,POSC CAESAR,RDS815579,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2787,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002535,POSC CAESAR,RDS413215851,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2788,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002536,POSC CAESAR,RDS816389,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2789,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002537,POSC CAESAR,RDS427266821,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2790,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002564,POSC CAESAR,RDS414044,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2791,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002566,POSC CAESAR,RDS458009,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2792,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002568,POSC CAESAR,RDS303029,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2793,source_reference_record,source_reference_record_unreviewed
CFIHOS-68000500,POSC CAESAR,RDS2228003,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2794,source_reference_record,source_reference_record_unreviewed
CFIHOS-68000501,POSC CAESAR,RDS2228005,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2795,source_reference_record,source_reference_record_unreviewed
CFIHOS-68000502,POSC CAESAR,RDS2228006,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2796,source_reference_record,source_reference_record_unreviewed
CFIHOS-68000503,POSC CAESAR,RDS2228007,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2797,source_reference_record,source_reference_record_unreviewed
CFIHOS-68000504,POSC CAESAR,RDS2228008,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2798,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000004,POSC CAESAR,RDS2224620,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2799,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000005,POSC CAESAR,RDS2225822,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2800,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000007,POSC CAESAR,RDS2225122,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2801,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000009,POSC CAESAR,RDS2224659,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2802,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000010,POSC CAESAR,RDS2225823,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2803,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000011,POSC CAESAR,RDS2225123,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2804,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000012,POSC CAESAR,RDS1318007331,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2805,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000013,POSC CAESAR,RDS2228068,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2806,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000014,POSC CAESAR,RDS332729,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2807,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000015,POSC CAESAR,RDS2228065,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2808,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000017,POSC CAESAR,RDS7506802,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2809,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000018,POSC CAESAR,RDS2225154,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2810,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000019,POSC CAESAR,RDS2225155,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2811,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000021,POSC CAESAR,RDS2225824,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2812,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000022,POSC CAESAR,RDS2225156,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2813,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000023,POSC CAESAR,RDS2225148,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2814,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000024,POSC CAESAR,RDS330434,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2815,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000025,POSC CAESAR,RDS2225825,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2816,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000026,POSC CAESAR,RDS2224631,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2817,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000027,POSC CAESAR,RDS2224657,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2818,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000028,POSC CAESAR,RDS2225124,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2819,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000029,POSC CAESAR,RDS2225125,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2820,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000030,POSC CAESAR,RDS2225827,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2821,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000033,POSC CAESAR,RDS222245,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2822,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000034,POSC CAESAR,RDS2228050,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2823,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000037,POSC CAESAR,RDS2225828,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2824,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000039,POSC CAESAR,RDS2228084,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2825,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000042,POSC CAESAR,RDS2225184,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2826,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000043,POSC CAESAR,RDS2225967,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2827,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000044,POSC CAESAR,RDS2225153,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2828,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000048,POSC CAESAR,RDS2225954,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2829,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000051,POSC CAESAR,RDS2225185,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2830,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000055,POSC CAESAR,RDS2228086,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2831,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000057,POSC CAESAR,RDS2224616,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2832,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000060,POSC CAESAR,RDS2224646,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2833,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000062,POSC CAESAR,RDS2224632,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2834,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000063,POSC CAESAR,RDS2229880,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2835,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000064,POSC CAESAR,RDS2225839,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2836,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000066,POSC CAESAR,RDS2228090,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2837,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000070,POSC CAESAR,RDS2225840,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2838,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000071,POSC CAESAR,RDS2225085,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2839,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000072,POSC CAESAR,RDS2225841,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2840,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000074,POSC CAESAR,RDS2225158,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2841,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000076,POSC CAESAR,RDS2225187,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2842,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000077,POSC CAESAR,RDS2225843,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2843,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000078,POSC CAESAR,RDS333854,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2844,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000079,POSC CAESAR,RDS2228069,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2845,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000081,POSC CAESAR,RDS2225953,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2846,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000082,POSC CAESAR,RDS2225087,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2847,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000083,POSC CAESAR,RDS11708918,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2848,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000084,POSC CAESAR,RDS2224623,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2849,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000085,POSC CAESAR,RDS2224633,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2850,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000086,POSC CAESAR,RDS2224655,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2851,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000087,POSC CAESAR,RDS2225845,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2852,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000088,POSC CAESAR,RDS2224634,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2853,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000089,POSC CAESAR,RDS2225847,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2854,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000091,POSC CAESAR,RDS2225849,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2855,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000092,POSC CAESAR,RDS2225850,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2856,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000094,POSC CAESAR,RDS2224654,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2857,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000096,POSC CAESAR,RDS2225149,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2858,source_reference_record,source_reference_record_unreviewed
CFIHOS-70000097,POSC CAESAR,RDS2225940,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2859,source_reference_record,source_reference_record_unreviewed
